"creative_id","slug","title","current_status","public_eligible","review_status","risk_level","action","canonical_target","duplicate_cluster_id","stale_claim_count","unsupported_claim_count","language_issue_count","image_duplicate_count","performance_signal","reason","recommended_next_step"
"1df619e0-1ece-495b-bb06-1fc5f0968e82","danang-hoian-3n5d-value-2","다낭/호이안 3박5일 가성비 여행 추천 | 2026 최신 가이드","draft","false","none","LOW","MERGE","danang-hoian-3n5d-value","dup-74113e08947f993f","0","4","0","0","clicks=0;impressions=0","exact_title_duplicate","merge_into:danang-hoian-3n5d-value"
"a83c0302-ce20-494d-86f3-f0ac4f9c4953","danang-hoian-3n5d-value-실속패키지-3","다낭/호이안 3박5일 실속 패키지 여행 | 2026 가이드","draft","false","none","LOW","REFRESH","","","0","3","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"714e9053-9cbd-4391-88de-6add623eb15d","danang-hoian-3n5d-value-노팁노옵션-2","다낭/호이안 3박5일 노팁 노옵션 여행 | 2026 가이드","draft","false","none","LOW","REFRESH","","","0","4","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"253ccb7d-1783-4643-bf3f-461ff7bafa27","manila-hotel-area","마닐라 숙소 위치별 예산 체크리스트와 비교 기준 2026","draft","false","pending_review","LOW","QUARANTINE","","dup-e13666a0641f7b2d","0","4","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"ff71dbed-87ee-445c-accc-64c9e109aef8","osaka-transport-cost","오사카 공항 픽업 이동비 체크리스트와 비교 기준 2026","draft","false","pending_review","MEDIUM","QUARANTINE","","","0","4","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"ea1737f8-01d1-4498-9d1b-dbb228b1c4ae","danang-hoian-3n5d-value-4","다낭/호이안 3박5일 가성비 여행 추천 | 2026 최신 가이드","draft","false","none","LOW","MERGE","danang-hoian-3n5d-value","dup-74113e08947f993f","0","5","0","0","clicks=0;impressions=0","exact_title_duplicate","merge_into:danang-hoian-3n5d-value"
"368f45ad-e5e6-4a5f-80dd-995267371daf","travel-tips","해외여행 보험 여행 가이드 2026 | 일정, 비용, 준비물 체크","draft","false","pending_review","HIGH","QUARANTINE","","","0","2","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"356dce12-3a96-4d7d-84ed-1154d016a9e1","guam-kid-friendly","괌 아이와 가족여행 체크리스트와 비교 기준 2026","draft","false","pending_review","LOW","QUARANTINE","","","0","4","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"0bed809a-bf5e-42e5-afab-dab902d1f3b0","danang-hoian-3n5d-value-cn","부산출발 다낭/호이안 3박5일 가성비 패키지 73만원~ | 여소남 2026","draft","false","none","LOW","MERGE","danang-hoian-3n5d-value-5","dup-a0218be75c889f6f","0","5","0","0","clicks=0;impressions=0","exact_title_duplicate","merge_into:danang-hoian-3n5d-value-5"
"a3a6df31-aa62-41f7-8599-f2a3d108bf91","다낭-5월-날씨-옷차림-여행-준비물-cn","다낭 5월 날씨 옷차림 여행 준비물 | 2026 여소남 가이드","draft","false","none","MEDIUM","REFRESH","","","0","0","0","0","clicks=0;impressions=0","image_quality","editorial_refresh_with_claim_and_image_evidence"
"9cdcda18-a37d-4737-bb89-5cf58c299ba6","visa-info","광복절 여행 가이드 2026 | 입국 조건과 준비 서류 체크","draft","false","pending_review","HIGH","QUARANTINE","","","0","2","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"03684054-d0b0-4f26-82eb-6f5d179613d5","다낭호이안-value-4박5일","다낭/호이안 4박5일 가성비 여행 추천 | 2026 최신 가이드","draft","false","none","LOW","REFRESH","","dup-74113e08947f993f","0","8","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"5f0745e3-f405-474e-a276-7ec577bf01fc","danang-hoian-3n5d-value-3","다낭/호이안 3박5일 가성비 여행 추천 | 2026 최신 가이드","draft","false","none","LOW","MERGE","danang-hoian-3n5d-value","dup-74113e08947f993f","0","5","0","0","clicks=0;impressions=0","exact_title_duplicate","merge_into:danang-hoian-3n5d-value"
"cbcbd7b0-72dd-4957-9d25-0ff79b5f6f78","nhatrang-budget-family","나트랑 가족여행 예산 체크리스트와 비교 기준 2026","draft","false","pending_review","LOW","QUARANTINE","","","0","3","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"4c5e0bf9-5dd9-49f5-9bf7-055c6a2d4e0c","sapporo-food-budget","삿포로 식비 예산 여행 준비 체크리스트와 비교 기준 2026","draft","false","pending_review","LOW","QUARANTINE","","","0","1","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"bb41fc19-d08a-467e-9566-da5f7f5c2730","guangzhou-weather","광저우 월별 날씨와 옷차림 체크리스트와 비교 기준 2026","draft","false","pending_review","MEDIUM","QUARANTINE","","","0","5","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"94875a99-ac77-423e-9d35-db2c66291f31","danang-hoian-3n5d-value-가성비-1","다낭/호이안 3박5일 가성비 여행 | 2026 가이드","draft","false","none","LOW","REFRESH","","","0","3","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"6cba8a0f-61ce-4d8f-b345-59f355209fc7","danang-airport","다낭 공항에서 시내 이동 방법 여행 준비 가이드 2026","draft","false","pending_review","MEDIUM","QUARANTINE","","","0","2","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"994aca44-3611-41dc-b4b9-8b681791901a","미국-esta-비자-신청-방법과-거절-시-대처법-2026년-최신--review-26cb19d4a3e8","미국 입국 요건과 비자 여행 준비 체크리스트와 비교 기준 2026","draft","false","pending_review","HIGH","QUARANTINE","","","0","0","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"21c2e1d0-f625-403c-99b2-08a4771601d6","hongkong-hotel-area","홍콩 숙소 위치별 예산 체크리스트와 비교 기준 2026","draft","false","pending_review","LOW","QUARANTINE","manila-hotel-area","dup-e13666a0641f7b2d","0","3","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"5cade35f-72e2-4115-863f-a240d61f893e","4n5d-luxury","부산출발 호화호특 4박5일 럭셔리 패키지 105만원~ (2026)","draft","false","none","LOW","REFRESH","","dup-ada071a924c79c4c","0","2","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
"1f355d26-19b6-451e-8e27-9338ff342fdc","bohol-hotel-area","보홀 숙소 지역별 예산 여행 가이드 2026 | 예산과 실제 비용 체크","draft","false","pending_review","LOW","QUARANTINE","bali-hotel-area","dup-8a143ab886f7feaf","0","2","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"b767b6e4-8bab-4357-b608-6a34b2650821","singapore-budget-family","싱가포르 가족여행 예산 체크리스트와 비교 기준 2026","draft","false","pending_review","LOW","QUARANTINE","","","0","3","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"739a25e0-a25f-4509-90c2-9f10a4ab9c22","hotel-hotel-area","대만 숙소 위치별 예산 체크리스트와 비교 기준 2026","draft","false","pending_review","LOW","QUARANTINE","manila-hotel-area","dup-e13666a0641f7b2d","0","4","0","0","clicks=0;impressions=0","review_blocked","human_review_before_any_publication"
"d20746b8-2ce0-41a0-ad1b-5b8f958501a3","danang-hoian-3n5d-value","다낭/호이안 3박5일 가성비 여행 추천 | 2026 최신 가이드","draft","false","none","LOW","REFRESH","","dup-74113e08947f993f","0","8","0","0","clicks=0;impressions=0","unsupported_numbers","editorial_refresh_with_claim_and_image_evidence"
